location,metric,winery,country,lat,lon
"Contrade di Taurasi - Lonardo winery ,Campania, Southern Italy, Italy",92.5,Contrade di Taurasi - Lonardo,Italy,41.007938,14.957157
"Contrade di Taurasi - Lonardo winery ,Taurasi, Southern Italy, Italy",93.16666666666667,Contrade di Taurasi - Lonardo,Italy,41.007938,14.957157
"Contucci winery ,Vino Nobile di Montepulciano, Tuscany, Italy",93.0,Contucci,Italy,43.0923136,11.7814743
"Cordero di Montezemolo winery ,Barolo, Piedmont, Italy",93.0909090909091,Cordero di Montezemolo,Italy,44.64095,7.958492000000001
"Corte Pavone winery ,Brunello di Montalcino, Tuscany, Italy",92.33333333333333,Corte Pavone,Italy,43.0523493,11.452567
"Corte Sant'Alda winery ,Amarone della Valpolicella, Veneto, Italy",94.0,Corte Sant'Alda,Italy,45.486112,11.1380472
"Cupano winery ,Sant'Antimo, Tuscany, Italy",93.0,Cupano,Italy,43.0025699,11.3909354
"Dal Forno Romano winery ,Amarone della Valpolicella, Veneto, Italy",95.33333333333333,Dal Forno Romano,Italy,45.4946663,11.1736528
"Donnafugata winery ,Passito di Pantelleria, Sicily & Sardinia, Italy",93.125,Donnafugata,Italy,36.8057129,12.0217794
"E. Pira e Figli (Chiara Boschis) winery ,Barolo, Piedmont, Italy",93.0,E. Pira e Figli (Chiara Boschis),Italy,44.610032,7.940128
"Elvio Cogno winery ,Barolo, Piedmont, Italy",93.84210526315789,Elvio Cogno,Italy,44.594701,7.9381747
"Eugenio Bocchino winery ,Barolo, Piedmont, Italy",95.0,Eugenio Bocchino,Italy,44.6513567,7.9460309
"Fattoria La Massa winery ,Toscana, Tuscany, Italy",92.5,Fattoria La Massa,Italy,43.5478901,11.2876215
"Fattoria Petrolo winery ,Toscana, Tuscany, Italy",94.28571428571429,Fattoria Petrolo,Italy,43.7710513,11.2486208
"Fattoria Petrolo winery ,Vin Santo del Chianti, Tuscany, Italy",93.0,Fattoria Petrolo,Italy,43.7710513,11.2486208
"Fattoria di Felsina winery ,Toscana, Tuscany, Italy",92.5,Fattoria di Felsina,Italy,43.349499,11.501247
"Fazi Battaglia winery ,Marche, Central Italy, Italy",93.0,Fazi Battaglia,Italy,43.4806535,13.0815427
"Felsina winery ,Toscana, Tuscany, Italy",93.33333333333333,Felsina,Italy,43.349499,11.501247
"Ferrando winery ,Carema, Piedmont, Italy",94.5,Ferrando,Italy,45.5822113,7.8083161
"Feudi di San Gregorio winery ,Taurasi, Southern Italy, Italy",92.1,Feudi di San Gregorio,Italy,40.9111904,14.8675003
"Fontodi winery ,Chianti Classico, Tuscany, Italy",92.25,Fontodi,Italy,43.5309841,11.3049837
"Fontodi winery ,Colli della Toscana Centrale, Tuscany, Italy",92.8,Fontodi,Italy,43.5309841,11.3049837
"Franco M. Martinetti winery ,Barbera d'Asti, Piedmont, Italy",93.0,Franco M. Martinetti,Italy,45.066194,7.687291399999999
"Franco Molino Cascina Rocca winery ,Barolo, Piedmont, Italy",93.0,Franco Molino Cascina Rocca,Italy,44.6292265,7.956166199999998
"Fratelli Alessandria winery ,Barolo, Piedmont, Italy",92.26315789473684,Fratelli Alessandria,Italy,44.6690936,7.933866999999999
"Fuligni winery ,Brunello di Montalcino, Tuscany, Italy",92.28571428571429,Fuligni,Italy,43.0569085,11.5056558
"Fumanelli winery ,Amarone della Valpolicella Classico, Veneto, Italy",93.5,Fumanelli,Italy,45.513143,10.9012257
"G.A. Rossi di Medelana winery ,Toscana, Tuscany, Italy",94.0,G.A. Rossi di Medelana,Italy,44.7743254,11.8737294
"Gaja winery ,Barbaresco, Piedmont, Italy",93.875,Gaja,Italy,44.72599200000001,8.0807351
"Gaja winery ,Langhe, Piedmont, Italy",95.63636363636364,Gaja,Italy,44.72599200000001,8.0807351
"Germano Ettore winery ,Alta Langa, Piedmont, Italy",94.0,Germano Ettore,Italy,44.6216905,7.995693299999999
"Germano Ettore winery ,Barolo, Piedmont, Italy",92.8,Germano Ettore,Italy,44.6216905,7.995693299999999
"Giacomo Conterno winery ,Barolo, Piedmont, Italy",94.5,Giacomo Conterno,Italy,44.5805279,7.965766200000001
"Giacomo Fenocchio winery ,Barolo, Piedmont, Italy",93.5625,Giacomo Fenocchio,Italy,44.6114334,7.9599746
"Giacomo Vico winery ,Barolo, Piedmont, Italy",94.0,Giacomo Vico,Italy,44.7983213,7.987604699999999
"Gianfranco Alessandria winery ,Barolo, Piedmont, Italy",92.2,Gianfranco Alessandria,Italy,44.58367699999999,7.9546186
"Gianni Brunelli winery ,Brunello di Montalcino, Tuscany, Italy",93.0,Gianni Brunelli,Italy,43.0278979,11.5178124
"Gianni Voerzio winery ,Barolo, Piedmont, Italy",96.0,Gianni Voerzio,Italy,44.6430547,7.9300284
"Gini winery ,Recioto di Soave, Veneto, Italy",93.0,Gini,Italy,45.4414662,12.3152595
"Giovanni Rosso winery ,Barolo, Piedmont, Italy",93.0,Giovanni Rosso,Italy,44.60030760000001,8.000384600000002
"Giulio Ferrari winery ,Trento, Northeastern Italy, Italy",93.0,Giulio Ferrari,Italy,46.04414329999999,11.1135902
"Giuseppe Rinaldi winery ,Barolo, Piedmont, Italy",93.83333333333333,Giuseppe Rinaldi,Italy,44.60827159999999,7.941700399999999
"Gravner winery ,Venezia Giulia, Northeastern Italy, Italy",93.0,Gravner,Italy,45.982689,13.606573
"Guado al Tasso winery ,Bolgheri Superiore, Tuscany, Italy",93.0,Guado al Tasso,Italy,43.2043544,10.612672
"Guastaferro winery ,Taurasi, Southern Italy, Italy",94.4,Guastaferro,Italy,41.0110232,14.9604509
"Guido Porro winery ,Barolo, Piedmont, Italy",93.5,Guido Porro,Italy,44.61405999999999,8.0014
"Il Colle winery ,Brunello di Montalcino, Tuscany, Italy",95.5,Il Colle,Italy,43.0635442,11.488002
"Il Marroneto winery ,Brunello di Montalcino, Tuscany, Italy",92.08333333333333,Il Marroneto,Italy,43.0635442,11.488002
"Il Paradiso di Manfredi winery ,Brunello di Montalcino, Tuscany, Italy",94.5,Il Paradiso di Manfredi,Italy,43.0638926,11.4967361
"Il Poggione winery ,Brunello di Montalcino, Tuscany, Italy",92.375,Il Poggione,Italy,42.967171,11.437808
"Isole e Olena winery ,Toscana, Tuscany, Italy",93.5,Isole e Olena,Italy,43.7710513,11.2486208
"L'Aietta winery ,Brunello di Montalcino, Tuscany, Italy",95.0,L'Aietta,Italy,43.0551015,11.4890032
"La Ca' Nova winery ,Barbaresco, Piedmont, Italy",92.66666666666667,La Ca' Nova,Italy,44.7258919,8.085505399999999
"La Cerbaiola winery ,Brunello di Montalcino, Tuscany, Italy",93.0,La Cerbaiola,Italy,43.05586,11.4898673
"La Fortuna winery ,Brunello di Montalcino, Tuscany, Italy",92.14285714285714,La Fortuna,Italy,43.059183,11.507588
"La Poderina winery ,Moscadello di Montalcino, Tuscany, Italy",94.0,La Poderina,Italy,43.0077974,11.5305369
"La Prevostura winery ,Bramaterra, Piedmont, Italy",93.0,La Prevostura,Italy,45.5729699,8.221598499999999
"La Querciola winery ,Barolo, Piedmont, Italy",94.0,La Querciola,Italy,44.52237,7.91681
"La Spinona winery ,Barolo, Piedmont, Italy",94.5,La Spinona,Italy,44.72412,8.0773557
"Le Casematte winery ,Faro, Sicily & Sardinia, Italy",93.5,Le Casematte,Italy,38.2696375,15.5758909
"Le Chiuse winery ,Brunello di Montalcino, Tuscany, Italy",92.57142857142857,Le Chiuse,Italy,43.0686111,11.4886111
"Le Macchiole winery ,Toscana, Tuscany, Italy",92.63636363636364,Le Macchiole,Italy,43.2078087,10.6117048
"Le Piane winery ,Boca, Piedmont, Italy",94.0,Le Piane,Italy,45.6903982,8.3948207
"Le Ragnaie winery ,Brunello di Montalcino, Tuscany, Italy",92.8,Le Ragnaie,Italy,43.0335502,11.4795341
"Lis Neris winery ,Friuli, Northeastern Italy, Italy",94.5,Lis Neris,Italy,45.9293858,13.5271326
"Loacker Corte Pavone winery ,Brunello di Montalcino, Tuscany, Italy",93.0,Loacker Corte Pavone,Italy,43.0523493,11.452567
