location,metric,winery,country,lat,lon
"Knights Bridge winery ,St. Helena, California, US",1.569767441860465,Knights Bridge,US,38.5786056,-122.5793909
"Law winery ,Paso Robles, California, US",1.5176720553135996,Law,US,35.6245596,-120.7593918
"Lineage winery ,Livermore Valley, California, US",1.5071692876965774,Lineage,US,37.664289,-121.728086
"Linked winery ,Knights Valley, California, US",1.3333333333333333,Linked,US,38.564292,-122.6762124
"M by Michael Mondavi winery ,Napa Valley, California, US",2.1724826591847872,M by Michael Mondavi,US,38.2315007,-122.2580574
"Macauley winery ,Oakville, California, US",1.8041237113402062,Macauley,US,38.5052429,-122.4703868
"Martin Estate winery ,Rutherford, California, US",1.3334979627114458,Martin Estate,US,,
"Maybach winery ,Calistoga, California, US",1.3440860215053763,Maybach,US,38.590246,-122.594045
"Maybach winery ,Oakville, California, US",1.464346349745331,Maybach,US,38.4412684,-122.4098023
"Meander winery ,Rutherford, California, US",1.2364547837220599,Meander,US,38.5043817,-122.4854945
"Merus winery ,Coombsville, California, US",1.702127659574468,Merus,US,38.5526845,-122.4837653
"Merus winery ,Napa Valley, California, US",1.5425531914893618,Merus,US,38.5526845,-122.4837653
"Metaphora winery ,Napa Valley, California, US",1.6304347826086956,Metaphora,US,38.5024689,-122.2653887
"Meteor winery ,Napa Valley, California, US",2.6785714285714284,Meteor,US,38.310864,-122.23739
"Mithra winery ,Mount Veeder, California, US",2.0106382978723403,Mithra,US,38.390851,-122.439359
"Mockingbird winery ,Napa Valley, California, US",1.9540229885057472,Mockingbird,US,38.5570623,-122.4922766
"Moone-Tsai winery ,Napa Valley, California, US",1.3018029088525913,Moone-Tsai,US,38.5282019,-122.5020699
"Newton winery ,Mount Veeder, California, US",2.111111111111111,Newton,US,38.3793566,-122.4477575
"Newton winery ,Spring Mountain District, California, US",1.2997742997742998,Newton,US,38.500989,-122.497092
"Notre Vin winery ,Howell Mountain, California, US",1.3694999183762313,Notre Vin,US,38.576476,-122.458354
"Olabisi winery ,Howell Mountain, California, US",1.4204545454545454,Olabisi,US,38.5789343,-122.5795016
"Old Acre Wines winery ,Rutherford, California, US",1.3186813186813187,Old Acre Wines,US,38.3013054,-122.2824685
"On Q winery ,Coombsville, California, US",1.358695652173913,On Q,US,38.295544,-122.285404
"On Q winery ,Napa Valley, California, US",1.3,On Q,US,38.4408794,-122.3813501
"Opus One winery ,Napa Valley, California, US",2.1666666666666665,Opus One,US,38.4388544,-122.4043242
"Ovid winery ,Napa Valley, California, US",2.0103092783505154,Ovid,US,38.461053,-122.343615
"Patel winery ,Coombsville, California, US",1.6129032258064515,Patel,US,38.2971707,-122.2864459
"Patel winery ,Rutherford, California, US",1.9021739130434783,Patel,US,38.45910120000001,-122.4225638
"Patland winery ,Atlas Peak, California, US",1.269404186795491,Patland,US,38.3990083,-122.2927451
"Patrimony winery ,Adelaida District, California, US",2.8645833333333335,Patrimony,US,36.778261,-119.4179324
"Paul Hobbs winery ,Napa Valley, California, US",1.7876344086021505,Paul Hobbs,US,38.4401811,-122.8581307
"Paul Hobbs winery ,Oakville, California, US",2.8645833333333335,Paul Hobbs,US,38.4401811,-122.8581307
"Paul Hobbs winery ,St. Helena, California, US",1.8717112788835508,Paul Hobbs,US,38.4401811,-122.8581307
"Peace Water winery ,Howell Mountain, California, US",1.3636363636363635,Peace Water,US,39.9782051,-86.12798719999999
"PerryMoore winery ,Oakville, California, US",1.5957446808510638,PerryMoore,US,38.4412684,-122.4098023
"PerryMoore winery ,St. Helena, California, US",1.3440860215053763,PerryMoore,US,38.5101424,-122.4799022
"Pillar Rock winery ,Stags Leap District, California, US",1.3440860215053763,Pillar Rock,US,38.40157809999999,-122.3608105
"Pont de Chevalier winery ,Napa Valley, California, US",1.5,Pont de Chevalier,US,38.5024689,-122.2653887
"Portfolio winery ,Napa Valley, California, US",1.5128412356321839,Portfolio,US,38.5294533,-122.4908152
"Pride Mountain winery ,Sonoma County-Napa County, California, US",1.2830533910978712,Pride Mountain,US,38.5258111,-122.5629009
"Promise winery ,Rutherford, California, US",2.4193548387096775,Promise,US,38.504695,-122.470755
"Provenance Vineyards winery ,Yountville, California, US",1.358695652173913,Provenance Vineyards,US,38.46858,-122.434135
"Quintessa winery ,Rutherford, California, US",1.4374646293152236,Quintessa,US,38.486849,-122.4105678
"Ramey winery ,Oakville, California, US",1.7054871220604706,Ramey,US,38.6035765,-122.8625648
"Revival winery ,Napa Valley, California, US",1.3736263736263736,Revival,US,38.5024689,-122.2653887
"Rowland winery ,Yountville, California, US",1.3736263736263736,Rowland,US,38.4064011,-122.3672288
"Schrader winery ,Rutherford, California, US",1.4367816091954022,Schrader,US,38.45910120000001,-122.4225638
"Schramsberg winery ,Napa-Monterey-Mendocino, California, US",2.0833333333333335,Schramsberg,US,38.5494815,-122.5378838
"Sean Thackrey winery ,Napa Valley, California, US",1.4642857142857144,Sean Thackrey,US,38.5024689,-122.2653887
"Shafer winery ,Stags Leap District, California, US",1.6364146896648986,Shafer,US,38.421021,-122.326365
"So Rare winery ,Rutherford, California, US",1.6304347826086956,So Rare,US,38.4601072,-122.4232892
"Sojourn winery ,Napa Valley, California, US",1.271066880195226,Sojourn,US,38.2914666,-122.4557344
"Spottswoode winery ,St. Helena, California, US",1.8122986036519872,Spottswoode,US,38.50001109999999,-122.4787297
"Stag's Leap Wine Cellars winery ,Stags Leap District, California, US",1.647387700019279,Stag's Leap Wine Cellars,US,38.3992276,-122.3235399
