location,metric,winery,country,lat,lon
"Château Haut Claribes winery ,Bordeaux, Bordeaux, France",0.47857142857142865,Château Haut Claribes,France,44.8166517,-0.6086119
"Château Haut Grand Champ winery ,Bordeaux Blanc, Bordeaux, France",0.4083333333333333,Château Haut Grand Champ,France,44.837789,-0.57918
"Château Haut Mondain winery ,Bordeaux Blanc, Bordeaux, France",0.4333189033189033,Château Haut Mondain,France,44.837789,-0.57918
"Château Haut Pasquet winery ,Bordeaux, Bordeaux, France",0.4166666666666667,Château Haut Pasquet,France,44.8166517,-0.6086119
"Château Haut-Carles winery ,Fronsac, Bordeaux, France",0.4777777777777777,Château Haut-Carles,France,44.83387,-0.5661700000000001
"Château L'Escadre winery ,Blaye Côtes de Bordeaux, Bordeaux, France",0.526388888888889,Château L'Escadre,France,45.1243501,-0.615243
"Château La Jalgue winery ,Bordeaux, Bordeaux, France",0.6083333333333334,Château La Jalgue,France,44.8362763,-0.5716164
"Château La Lagune winery ,Haut-Médoc, Bordeaux, France",0.4166666666666667,Château La Lagune,France,44.9783464,-0.6174332
"Château La Rame winery ,Saint-Croix-du-Mont, Bordeaux, France",0.4133333333333334,Château La Rame,France,44.5910755,-0.2733347
"Château La Roche Bazin winery ,Blaye Côtes de Bordeaux, Bordeaux, France",0.428125,Château La Roche Bazin,France,44.837789,-0.57918
"Château Lamothe Castera winery ,Bordeaux, Bordeaux, France",0.4171428571428571,Château Lamothe Castera,France,44.837789,-0.57918
"Château Landereau winery ,Entre-Deux-Mers, Bordeaux, France",0.4463541666666667,Château Landereau,France,44.8002901,-0.3899806
"Château Laubes winery ,Bordeaux, Bordeaux, France",0.4142857142857143,Château Laubes,France,44.8362763,-0.5716164
"Château Laville winery ,Bordeaux Rosé, Bordeaux, France",0.53125,Château Laville,France,44.837789,-0.57918
"Château Le Giron winery ,Bordeaux Blanc, Bordeaux, France",0.4666666666666666,Château Le Giron,France,44.837789,-0.57918
"Château Les Hauts de Palette winery ,Bordeaux Rosé, Bordeaux, France",0.44571428571428573,Château Les Hauts de Palette,France,44.825274,-0.551067
"Château Léo de Prades winery ,Saint-Estèphe, Bordeaux, France",0.42666666666666664,Château Léo de Prades,France,45.249681,-0.786858
"Château Léon winery ,Bordeaux Rosé, Bordeaux, France",0.7333333333333334,Château Léon,France,44.837789,-0.57918
"Château Léoube winery ,Vin Mousseux, France Other, France",0.4132996632996633,Château Léoube,France,43.1214995,6.2933626
"Château Marbuzet winery ,Saint-Estèphe, Bordeaux, France",0.575,Château Marbuzet,France,45.2383114,-0.7696195
"Château Mazails winery ,Médoc, Bordeaux, France",0.4083333333333333,Château Mazails,France,44.8623025,-0.550103
"Château Merlet winery ,Bordeaux Blanc, Bordeaux, France",0.41948051948051945,Château Merlet,France,44.837789,-0.57918
"Château Moncabrier winery ,Bordeaux Supérieur, Bordeaux, France",0.5375,Château Moncabrier,France,44.5416839,1.07365
"Château Nardou winery ,Francs Côtes de Bordeaux, Bordeaux, France",0.4091666666666667,Château Nardou,France,44.953604,-0.024697
"Château Naudeau winery ,Entre-Deux-Mers, Bordeaux, France",0.5,Château Naudeau,France,44.837789,-0.57918
"Château Penin winery ,Bordeaux Clairet, Bordeaux, France",0.5,Château Penin,France,44.8623025,-0.550103
"Château Philippe-le-Hardi winery ,Bourgogne Hautes Côtes de Beaune, Burgundy, France",0.4227813852813853,Château Philippe-le-Hardi,France,47.01346580000001,4.815776100000001
"Château Platon winery ,Bordeaux Blanc, Bordeaux, France",0.4625,Château Platon,France,44.837789,-0.57918
"Château Péby Faugères winery ,Saint-Émilion, Bordeaux, France",0.45752164502164494,Château Péby Faugères,France,44.8789319,-0.0792763
"Château Rauzan Despagne winery ,Bordeaux Blanc, Bordeaux, France",0.5083333333333333,Château Rauzan Despagne,France,44.837789,-0.57918
"Château Raymond-Lafon winery ,Sauternes, Bordeaux, France",0.4409722222222222,Château Raymond-Lafon,France,44.5501044,-0.3298745
"Château Recougne winery ,Bordeaux Blanc, Bordeaux, France",0.41420454545454544,Château Recougne,France,44.837789,-0.57918
"Château Roc de Levraut winery ,Bordeaux Supérieur, Bordeaux, France",0.41875000000000007,Château Roc de Levraut,France,44.837789,-0.57918
