location,metric,winery,country,lat,lon
"Tertulia winery ,Walla Walla Valley (WA), Washington, US",11.0,Tertulia,US,46.0135036,-118.3601432
"The Williamsburg Winery winery ,Virginia, Virginia, US",12.0,The Williamsburg Winery,US,37.23206,-76.71843
"Three Rivers winery ,Columbia Valley (WA), Washington, US",12.0,Three Rivers,US,46.0504766,-118.457516
"V. Sattui winery ,Napa Valley, California, US",14.0,V. Sattui,US,38.488982,-122.448134
"Veramar winery ,Virginia, Virginia, US",12.0,Veramar,US,39.117978,-77.91461500000001
"Villa San Juliette winery ,Paso Robles, California, US",12.0,Villa San Juliette,US,35.749503,-120.6153104
"Vina Robles winery ,Paso Robles, California, US",12.0,Vina Robles,US,35.6462671,-120.6305511
"Wagner winery ,Finger Lakes, New York, US",10.0,Wagner,US,42.5717393,-76.8590899
"Waterbrook winery ,Columbia Valley (WA), Washington, US",16.0,Waterbrook,US,46.0537843,-118.5577327
"Watermill winery ,Walla Walla Valley (OR), Oregon, US",11.0,Watermill,US,45.9379787,-118.391477
"Weisinger winery ,Rogue Valley, Oregon, US",10.0,Weisinger,US,42.1673999,-122.6589563
"Wellington winery ,Sonoma County, California, US",12.0,Wellington,US,38.3884178,-122.5280014
"Wellington winery ,Sonoma Valley, California, US",10.0,Wellington,US,38.3884178,-122.5280014
"Wilridge winery ,Naches Heights, Washington, US",11.0,Wilridge,US,46.6244186,-120.6268407
"Woodbridge by Robert Mondavi winery ,California, California, US",11.0,Woodbridge by Robert Mondavi,US,38.4412684,-122.4098023
"Woodinville Wine Cellars winery ,Columbia Valley (WA), Washington, US",12.0,Woodinville Wine Cellars,US,47.7340583,-122.1522083
"Wölffer winery ,Long Island, New York, US",12.0,Wölffer,US,40.945028,-72.27747
"Zaca Mesa winery ,Santa Ynez Valley, California, US",11.0,Zaca Mesa,US,34.7720598,-120.1332689
