location,metric,winery,country,lat,lon
"Castello Banfi winery ,Toscana, Tuscany, Italy",6.0,Castello Banfi,Italy,42.980621,11.400659
"Castello Monaci winery ,Salento, Southern Italy, Italy",5.0,Castello Monaci,Italy,40.3888072,17.8795013
"Castello di Spessa winery ,Collio, Northeastern Italy, Italy",5.0,Castello di Spessa,Italy,45.9483688,13.503951
"Cavit winery ,Trentino, Northeastern Italy, Italy",4.0,Cavit,Italy,46.0512004,11.1175392
"Cefalicchio winery ,Puglia, Southern Italy, Italy",4.0,Cefalicchio,Italy,41.1921372,16.0416686
"Cembra winery ,Trentino, Northeastern Italy, Italy",4.0,Cembra,Italy,46.1755432,11.2233049
"Cescon Italo Storia e Vini winery ,Veneto, Veneto, Italy",4.0,Cescon Italo Storia e Vini,Italy,45.7572351,12.4127913
"Collavini winery ,Collio, Northeastern Italy, Italy",4.0,Collavini,Italy,45.9956333,13.4431192
"Colosi winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Colosi,Italy,38.2070039,15.3065271
"Colosi winery ,Terre Siciliane, Sicily & Sardinia, Italy",5.0,Colosi,Italy,37.5999938,14.0153557
"Colterenzio winery ,Alto Adige, Northeastern Italy, Italy",9.0,Colterenzio,Italy,46.4639118,11.2883434
"Colutta winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",6.0,Colutta,Italy,45.99295559999999,13.3790866
"Comelli winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",4.0,Comelli,Italy,46.134512,13.382849
"Conti Formentini winery ,Collio, Northeastern Italy, Italy",5.0,Conti Formentini,Italy,45.92950219999999,11.5621417
"Conti Zecca winery ,Salento, Southern Italy, Italy",5.0,Conti Zecca,Italy,40.2895531,17.9901147
"Cormòns winery ,Collio, Northeastern Italy, Italy",4.0,Cormòns,Italy,45.9478458,13.4639555
"Corvo winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Corvo,Italy,38.0615821,13.5383038
"Corvo winery ,Terre Siciliane, Sicily & Sardinia, Italy",4.0,Corvo,Italy,37.5999938,14.0153557
"Cottanera winery ,Etna, Sicily & Sardinia, Italy",5.0,Cottanera,Italy,37.886166,15.029575
"Cottanera winery ,Sicilia, Sicily & Sardinia, Italy",6.0,Cottanera,Italy,37.886166,15.029575
"Cusumano winery ,Sicilia, Sicily & Sardinia, Italy",10.0,Cusumano,Italy,38.0623012,13.1014209
"Cusumano winery ,Terre Siciliane, Sicily & Sardinia, Italy",4.0,Cusumano,Italy,37.8861588,15.0808153
"De Stefani winery ,Veneto, Veneto, Italy",8.0,De Stefani,Italy,45.6441422,12.4930512
"Di Giovanna winery ,Sicilia, Sicily & Sardinia, Italy",7.0,Di Giovanna,Italy,37.6801234,13.1958688
"Di Giovanna winery ,Terre Siciliane, Sicily & Sardinia, Italy",5.0,Di Giovanna,Italy,37.6801234,13.1958688
"Di Lenardo winery ,Venezia Giulia, Northeastern Italy, Italy",4.0,Di Lenardo,Italy,45.8997375,13.2750013
"Donnafugata winery ,Sicilia, Sicily & Sardinia, Italy",6.0,Donnafugata,Italy,36.882,14.5642
"Dorigo winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",4.0,Dorigo,Italy,46.2259177,13.1033646
"Draga winery ,Collio, Northeastern Italy, Italy",4.0,Draga,Italy,46.034766,13.485261
"Duca di Salaparuta winery ,Sicilia, Sicily & Sardinia, Italy",7.0,Duca di Salaparuta,Italy,38.0615821,13.5383038
"Elena Walch winery ,Alto Adige, Northeastern Italy, Italy",11.0,Elena Walch,Italy,46.3385258,11.2385953
"Erste Neue winery ,Alto Adige, Northeastern Italy, Italy",9.0,Erste Neue,Italy,46.419262,11.252156
"Eugenio Collavini winery ,Collio, Northeastern Italy, Italy",4.0,Eugenio Collavini,Italy,45.9956333,13.4431192
"Fabiano winery ,Lugana, Lombardy, Italy",5.0,Fabiano,Italy,45.47906709999999,9.8452433
"Falesco winery ,Umbria, Central Italy, Italy",4.0,Falesco,Italy,42.65204079999999,12.2443794
"Fantinel winery ,Collio, Northeastern Italy, Italy",4.0,Fantinel,Italy,45.92950219999999,11.5621417
"Farnese winery ,Terre di Chieti, Central Italy, Italy",4.0,Farnese,Italy,42.347886,14.1635845
"Fattoria Alois winery ,Campania, Southern Italy, Italy",4.0,Fattoria Alois,Italy,41.10994729999999,14.8475139
"Fattoria Giuseppe Savini winery ,Colli Aprutini, Central Italy, Italy",5.0,Fattoria Giuseppe Savini,Italy,42.6350918,13.9581576
"Fattoria di Magliano winery ,Maremma Toscana, Tuscany, Italy",5.0,Fattoria di Magliano,Italy,42.6244105,11.2837287
"Fazio winery ,Erice, Sicily & Sardinia, Italy",5.0,Fazio,Italy,37.9607231,12.6758357
"Fazio winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Fazio,Italy,37.9607231,12.6758357
"Ferruccio Sgubin winery ,Collio, Northeastern Italy, Italy",4.0,Ferruccio Sgubin,Italy,46.0460836,13.4934709
"Feudi del Pisciotto winery ,Sicilia, Sicily & Sardinia, Italy",9.0,Feudi del Pisciotto,Italy,37.1156028,14.4120183
"Feudi di San Gregorio winery ,Campania, Southern Italy, Italy",8.0,Feudi di San Gregorio,Italy,40.9111904,14.8675003
