location,metric,winery,country,lat,lon
"Château Cos d'Estournel winery ,Saint-Estèphe, Bordeaux, France",1.1948333570260061,Château Cos d'Estournel,France,45.230769,-0.7757841
"Château Ducru Beaucaillou winery ,Saint-Julien, Bordeaux, France",1.2134247622944432,Château Ducru Beaucaillou,France,45.150911,-0.734644
"Château Figeac winery ,Saint-Émilion, Bordeaux, France",1.7424934805391048,Château Figeac,France,44.9128319,-0.1924052
"Château Haut-Bacalan winery ,Pessac-Léognan, Bordeaux, France",1.2320525783619818,Château Haut-Bacalan,France,44.7816086,-0.6714619
"Château Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",5.925493302817855,Château Haut-Brion,France,44.8166517,-0.6086119
"Château Hosanna winery ,Pomerol, Bordeaux, France",2.1445688689809628,Château Hosanna,France,45.210656,2.7008169
"Château La Conseillante winery ,Pomerol, Bordeaux, France",2.275788727401631,Château La Conseillante,France,44.9239776,-0.1956799
"Château La Mission Haut-Brion winery ,Bordeaux, Bordeaux, France",3.723404255319149,Château La Mission Haut-Brion,France,44.8151807,-0.6052022
"Château La Mission Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",5.992935391356357,Château La Mission Haut-Brion,France,44.8151807,-0.6052022
"Château Labastide Orliac winery ,Brulhois, Southwest France, France",1.1992753623188406,Château Labastide Orliac,France,44.1418542,0.8288424999999999
"Château Lafite Rothschild winery ,Pauillac, Bordeaux, France",4.893260042427801,Château Lafite Rothschild,France,45.2249531,-0.7724358
"Château Latour winery ,Pauillac, Bordeaux, France",4.571461035361933,Château Latour,France,45.1754751,-0.7450952
"Château Laville Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",6.236559139784946,Château Laville Haut-Brion,France,44.8151807,-0.6052022
"Château Lynch-Bages winery ,Pauillac, Bordeaux, France",1.296513391190743,Château Lynch-Bages,France,45.1911565,-0.7547507
"Château Léoville Las Cases winery ,Pauillac, Bordeaux, France",1.702127659574468,Château Léoville Las Cases,France,45.1638504,-0.7401662999999999
"Château Léoville Las Cases winery ,Saint-Julien, Bordeaux, France",1.6457395671188013,Château Léoville Las Cases,France,45.1638504,-0.7401662999999999
"Château Léoville Poyferré winery ,Saint-Julien, Bordeaux, France",1.208817968541316,Château Léoville Poyferré,France,45.1643345,-0.7409774
"Château Margaux winery ,Bordeaux Blanc, Bordeaux, France",1.899641577060932,Château Margaux,France,45.04443,-0.6687565999999999
"Château Margaux winery ,Margaux, Bordeaux, France",5.854643433654514,Château Margaux,France,45.04443,-0.6687565999999999
"Château Montrose winery ,Saint-Estèphe, Bordeaux, France",1.7121139622205397,Château Montrose,France,45.2465895,-0.7617695
"Château Mouton Rothschild winery ,Pauillac, Bordeaux, France",5.031869446343131,Château Mouton Rothschild,France,45.2130751,-0.7698524
"Château Palmer winery ,Margaux, Bordeaux, France",2.4396984062324205,Château Palmer,France,45.0360184,-0.6687479
"Château Pape Clément winery ,Pessac-Léognan, Bordeaux, France",1.4197907423839102,Château Pape Clément,France,44.8059991,-0.6474262
"Château Pavie Decesse winery ,Saint-Émilion, Bordeaux, France",2.5806451612903225,Château Pavie Decesse,France,44.8853197,-0.1481585
"Château Pavie winery ,Saint-Émilion, Bordeaux, France",3.1861912846632707,Château Pavie,France,44.88304160000001,-0.1507935
"Château Pichon Longueville Comtesse de Lalande winery ,Pauillac, Bordeaux, France",1.844837084131055,Château Pichon Longueville Comtesse de Lalande,France,45.1761634,-0.7505425
"Château Pichon Longueville winery ,Pauillac, Bordeaux, France",1.2065537265323196,Château Pichon Longueville,France,45.1770493,-0.7516086
"Château Providence winery ,Pomerol, Bordeaux, France",1.797872340425532,Château Providence,France,44.8166517,-0.6086119
"Château Pétrus winery ,Pomerol, Bordeaux, France",23.3301116838488,Château Pétrus,France,44.93058629999999,-0.2001635
"Château Raymond-Lafon winery ,Sauternes, Bordeaux, France",1.2903225806451613,Château Raymond-Lafon,France,44.5501044,-0.3298745
"Château Sigalas Rabaud winery ,Sauternes, Bordeaux, France",1.1702127659574468,Château Sigalas Rabaud,France,44.552763,-0.341993
"Château Troplong Mondot winery ,Saint-Émilion, Bordeaux, France",1.4214523166294875,Château Troplong Mondot,France,44.888576,-0.141231
"Château Trotanoy winery ,Pomerol, Bordeaux, France",3.401980683090706,Château Trotanoy,France,44.9292476,-0.2077987
"Château Valandraud winery ,Saint-Émilion, Bordeaux, France",1.1900802811921551,Château Valandraud,France,44.8877177,-0.0853736
"Château d'Yquem winery ,Sauternes, Bordeaux, France",8.24742268041237,Château d'Yquem,France,44.544703,-0.328734
"Château de Beaucastel winery ,Châteauneuf-du-Pape, Rhône Valley, France",1.1708482676224612,Château de Beaucastel,France,44.10485200000001,4.8521481
"Château de Santenay winery ,Clos de Vougeot, Burgundy, France",2.5531914893617023,Château de Santenay,France,46.914614,4.694716
"Château de la Tour winery ,Clos de Vougeot, Burgundy, France",3.0389137737961924,Château de la Tour,France,47.1769184,4.9630605
"Château la Croizille winery ,Saint-Estèphe, Bordeaux, France",1.7857142857142858,Château la Croizille,France,44.837789,-0.57918
"Château la Fleur-Pétrus winery ,Pomerol, Bordeaux, France",2.1111545593565246,Château la Fleur-Pétrus,France,44.93058629999999,-0.2001635
"Château les Ormes Sorbet winery ,Médoc, Bordeaux, France",37.5,Château les Ormes Sorbet,France,45.3443829,-0.8477589999999999
"Clos Larcis winery ,Saint-Émilion, Bordeaux, France",1.404494382022472,Clos Larcis,France,44.88080790000001,-0.145375
"Clos de Tart winery ,Clos de Tart, Burgundy, France",3.2551020408163267,Clos de Tart,France,47.1956472,4.961697600000001
"David Duband winery ,Chambolle-Musigny, Burgundy, France",1.4361702127659575,David Duband,France,47.1580744,4.847347699999999
"David Duband winery ,Latricières-Chambertin, Burgundy, France",2.8421052631578947,David Duband,France,47.1580744,4.847347699999999
"De Venoge winery ,Champagne, Champagne, France",1.2379102937722357,De Venoge,France,49.0423501,3.9656005
"Demière-Ansiot winery ,Champagne, Champagne, France",1.3804347826086956,Demière-Ansiot,France,48.9584779,4.014914699999999
"Domaine Antonin Guyon winery ,Meursault, Burgundy, France",1.2,Domaine Antonin Guyon,France,47.0608988,4.8252606
"Domaine Arnoux Père et Fils winery ,Corton, Burgundy, France",1.3406904357668363,Domaine Arnoux Père et Fils,France,47.04920569999999,4.8683194
"Domaine Bertagna winery ,Clos Saint-Denis, Burgundy, France",2.3824188129899215,Domaine Bertagna,France,47.1759344,4.963435899999999
"Domaine Bertagna winery ,Clos de Vougeot, Burgundy, France",2.6881720430107525,Domaine Bertagna,France,47.1759344,4.963435899999999
"Domaine Bertagna winery ,Vougeot, Burgundy, France",1.2811868686868686,Domaine Bertagna,France,47.1759344,4.963435899999999
"Domaine Buisson Battault winery ,Meursault, Burgundy, France",1.279379241973614,Domaine Buisson Battault,France,46.9824363,4.7666049
"Domaine Chanson winery ,Corton Vergennes, Burgundy, France",1.9684210526315788,Domaine Chanson,France,47.02688879999999,4.837335599999999
"Domaine Chantal Lescure winery ,Vosne-Romanée, Burgundy, France",1.7659574468085106,Domaine Chantal Lescure,France,47.13548670000001,4.9493997
"Domaine Coquard Loisson-Fleurot winery ,Clos de Vougeot, Burgundy, France",1.3043478260869565,Domaine Coquard Loisson-Fleurot,France,47.1750801,4.955768
"Domaine Coquard Loisson-Fleurot winery ,Clos de la Roche, Burgundy, France",1.3829787234042554,Domaine Coquard Loisson-Fleurot,France,47.1656173,4.9795281
"Domaine Dujac winery ,Clos Saint-Denis, Burgundy, France",3.2,Domaine Dujac,France,47.1939119,4.9656939
"Domaine Dujac winery ,Clos de la Roche, Burgundy, France",3.1666666666666665,Domaine Dujac,France,47.1939119,4.9656939
"Domaine Dujac winery ,Gevrey-Chambertin, Burgundy, France",2.4086021505376345,Domaine Dujac,France,47.1939119,4.9656939
"Domaine Dujac winery ,Vosne-Romanée, Burgundy, France",2.5106382978723403,Domaine Dujac,France,47.1939119,4.9656939
"Domaine Faiveley winery ,Bienvenues Bâtard-Montrachet, Burgundy, France",4.958333333333333,Domaine Faiveley,France,47.0525047,4.3837215
"Domaine Faiveley winery ,Bâtard-Montrachet, Burgundy, France",4.553191489361702,Domaine Faiveley,France,46.9447821,4.7539203
"Domaine Faiveley winery ,Chambertin Clos de Bèze, Burgundy, France",4.523203169213356,Domaine Faiveley,France,47.2164131,4.9660175
"Domaine Faiveley winery ,Corton, Burgundy, France",2.627659574468085,Domaine Faiveley,France,47.0717829,4.8663697
"Domaine Faiveley winery ,Corton-Charlemagne, Burgundy, France",3.268760611205433,Domaine Faiveley,France,47.135866,4.946523
"Domaine Faiveley winery ,Corton-Rognet, Burgundy, France",2.3684210526315788,Domaine Faiveley,France,47.0717829,4.8663697
"Domaine Faiveley winery ,Echézeaux, Burgundy, France",2.5784568949254854,Domaine Faiveley,France,47.135866,4.946523
"Domaine Faiveley winery ,Gevrey-Chambertin, Burgundy, France",1.1879792373316889,Domaine Faiveley,France,47.135866,4.946523
"Domaine Faiveley winery ,Latricières-Chambertin, Burgundy, France",3.0372340425531914,Domaine Faiveley,France,47.2218853,4.9639622
"Domaine Faiveley winery ,Mazis-Chambertin, Burgundy, France",3.3842105263157896,Domaine Faiveley,France,47.0525047,4.3837215
"Domaine Faiveley winery ,Meursault, Burgundy, France",1.4074577108284974,Domaine Faiveley,France,47.135866,4.946523
"Domaine Faiveley winery ,Pommard, Burgundy, France",1.3263125763125763,Domaine Faiveley,France,47.0079251,4.798439999999999
"Domaine Faiveley winery ,Puligny-Montrachet, Burgundy, France",1.306313598519889,Domaine Faiveley,France,46.9464158,4.7527797
"Domaine Henri Rebourseau winery ,Charmes-Chambertin, Burgundy, France",2.6373626373626373,Domaine Henri Rebourseau,France,47.2262879,4.9726333
"Domaine Henri Rebourseau winery ,Clos de Vougeot, Burgundy, France",4.3478260869565215,Domaine Henri Rebourseau,France,47.2262879,4.9726333
"Domaine Heresztyn winery ,Clos Saint-Denis, Burgundy, France",2.118279569892473,Domaine Heresztyn,France,47.2259336,4.9707612
"Domaine Jacques Prieur winery ,Chambertin, Burgundy, France",5.063157894736842,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jacques Prieur winery ,Chevalier-Montrachet, Burgundy, France",7.2105263157894735,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jacques Prieur winery ,Clos de Vougeot, Burgundy, France",2.681823381377259,Domaine Jacques Prieur,France,47.1750801,4.955768
"Domaine Jacques Prieur winery ,Corton-Bressandes, Burgundy, France",3.0904255319148937,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jacques Prieur winery ,Echézeaux, Burgundy, France",3.8947368421052633,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jacques Prieur winery ,Gevrey-Chambertin, Burgundy, France",1.2554347826086958,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jacques Prieur winery ,Meursault, Burgundy, France",1.3291862631750273,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jacques Prieur winery ,Musigny, Burgundy, France",7.777302631578947,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jacques Prieur winery ,Puligny-Montrachet, Burgundy, France",2.053763440860215,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jacques Prieur winery ,Volnay, Burgundy, France",1.5292323496681768,Domaine Jacques Prieur,France,46.9798605,4.774568599999999
"Domaine Jamet winery ,Côte Rôtie, Rhône Valley, France",1.5591397849462365,Domaine Jamet,France,45.516246,4.791904
"Domaine Jayer-Gilles winery ,Echézeaux, Burgundy, France",3.1578947368421053,Domaine Jayer-Gilles,France,47.097925,4.87602
"Domaine Jayer-Gilles winery ,Nuits-St.-Georges, Burgundy, France",1.6195652173913044,Domaine Jayer-Gilles,France,47.1397883,4.942847899999999
"Domaine Jean Grivot winery ,Clos de Vougeot, Burgundy, France",2.9270833333333335,Domaine Jean Grivot,France,47.1750801,4.955768
"Domaine Jean-Michel Gerin winery ,Côte Rôtie, Rhône Valley, France",2.5291987565922756,Domaine Jean-Michel Gerin,France,45.5037208,4.8327721
"Domaine Leflaive winery ,Bienvenues Bâtard-Montrachet, Burgundy, France",4.22680412371134,Domaine Leflaive,France,46.9447821,4.7539203
"Domaine Leflaive winery ,Bâtard-Montrachet, Burgundy, France",4.913013294456594,Domaine Leflaive,France,46.9447821,4.7539203
"Domaine Leflaive winery ,Chevalier-Montrachet, Burgundy, France",5.7938144329896915,Domaine Leflaive,France,46.944697,4.753214
"Domaine Leflaive winery ,Meursault, Burgundy, France",1.6428353542286283,Domaine Leflaive,France,46.944697,4.753214
"Domaine Leflaive winery ,Puligny-Montrachet, Burgundy, France",2.3979482600222015,Domaine Leflaive,France,46.944697,4.753214
"Domaine Moillard winery ,Clos de Vougeot, Burgundy, France",2.021276595744681,Domaine Moillard,France,47.1750801,4.955768
"Domaine Moillard winery ,Pommard, Burgundy, France",1.348314606741573,Domaine Moillard,France,47.0079251,4.798439999999999
"Domaine Moillard winery ,Vosne-Romanée, Burgundy, France",1.3440860215053763,Domaine Moillard,France,47.1395616,4.951524099999999
"Domaine Méo-Camuzet winery ,Clos de Vougeot, Burgundy, France",3.231578947368421,Domaine Méo-Camuzet,France,47.1750801,4.955768
"Domaine Méo-Camuzet winery ,Corton-Charlemagne, Burgundy, France",3.231578947368421,Domaine Méo-Camuzet,France,47.1603575,4.953254600000001
